EXPSAMPLE_ACCESSION	TREATMENT_ACCESSION
ES845001	TRT260
ES845038	TRT260
ES845051	TRT260
ES845058	TRT260
ES845059	TRT260
ES845060	TRT260
ES845061	TRT260
ES845069	TRT260
ES845071	TRT260
ES845076	TRT260
ES845109	TRT260
ES845113	TRT260
ES845115	TRT260
ES737264	TRT259
ES737267	TRT259
ES737296	TRT259
ES737305	TRT259
ES737308	TRT259
ES737309	TRT259
ES737326	TRT259
ES737331	TRT259
ES737335	TRT259
ES737336	TRT259
ES737338	TRT259
ES737357	TRT259
ES737378	TRT259
ES737382	TRT259
ES737387	TRT259
ES737388	TRT259
ES739584	TRT262
ES739587	TRT262
ES739588	TRT262
ES739590	TRT262
ES739593	TRT262
ES739595	TRT262
ES739596	TRT262
ES739600	TRT262
ES739603	TRT262
ES739604	TRT262
ES739606	TRT262
ES739615	TRT262
ES739616	TRT262
ES739625	TRT262
ES739626	TRT262
ES739640	TRT262
ES739648	TRT262
ES739659	TRT262
ES739679	TRT262
ES739684	TRT262
ES739688	TRT262
ES739690	TRT262
ES739693	TRT262
ES739697	TRT262
ES739699	TRT262
ES739708	TRT262
ES739711	TRT262
ES739717	TRT262
ES739719	TRT262
ES739720	TRT262
ES739724	TRT262
ES739734	TRT262
ES739739	TRT262
ES739742	TRT262
ES739752	TRT262
ES739756	TRT262
ES739764	TRT262
ES847484	TRT1788
ES847493	TRT1788
ES847500	TRT1789
ES847508	TRT1788
ES847519	TRT1787
ES847525	TRT1787
ES847526	TRT1788
ES847527	TRT1789
ES847533	TRT1789
ES847535	TRT1788
ES847545	TRT1789
ES847555	TRT260
ES847559	TRT260
ES847561	TRT260
ES847572	TRT260
ES847575	TRT260
ES847576	TRT260
ES847589	TRT260
ES847605	TRT260
ES847606	TRT260
ES847610	TRT260
ES847634	TRT260
ES847635	TRT260
ES847638	TRT260
ES847648	TRT1789
ES847653	TRT1788
ES847660	TRT1789
ES847662	TRT1788
ES847672	TRT1789
ES847673	TRT1787
ES847684	TRT1789
ES847685	TRT1787
ES846191	TRT260
ES846193	TRT260
ES846229	TRT260
ES846267	TRT260
ES846270	TRT260
ES846271	TRT260
ES846274	TRT260
ES846275	TRT260
ES846307	TRT260
ES846312	TRT260
ES846321	TRT260
ES846333	TRT260
ES846340	TRT260
ES846343	TRT260
ES846354	TRT260
ES846355	TRT260
ES799466	TRT260
ES799490	TRT260
ES799496	TRT260
ES799514	TRT260
ES799517	TRT260
ES799521	TRT260
ES799526	TRT260
ES799527	TRT260
ES799530	TRT260
ES799535	TRT260
ES799556	TRT260
ES799560	TRT260
ES799563	TRT260
ES799572	TRT260
ES799585	TRT260
ES799588	TRT260
ES799601	TRT260
ES799603	TRT260
ES799605	TRT260
ES799627	TRT260
ES799628	TRT260
ES799629	TRT260
ES799646	TRT260
ES799656	TRT260
ES799675	TRT260
ES799676	TRT260
ES739777	TRT262
ES739787	TRT262
ES739797	TRT262
ES740446	TRT260
ES740454	TRT260
ES740461	TRT260
ES740464	TRT260
ES740469	TRT260
ES740482	TRT260
ES740486	TRT260
ES740502	TRT260
ES740505	TRT260
ES740513	TRT260
ES740527	TRT260
ES740567	TRT260
ES740573	TRT260
ES740581	TRT260
ES740582	TRT260
ES844740	TRT260
ES844766	TRT260
ES844773	TRT260
ES844785	TRT260
ES844802	TRT260
ES844819	TRT260
ES844823	TRT260
ES844825	TRT260
ES844835	TRT260
ES844844	TRT260
ES844851	TRT260
ES844852	TRT260
ES844860	TRT260
ES844865	TRT260
ES844872	TRT260
ES844879	TRT260
ES844880	TRT260
ES844884	TRT260
ES844885	TRT260
ES844899	TRT260
ES844905	TRT260
ES844919	TRT260
ES844926	TRT260
ES847250	TRT1788
ES847257	TRT1789
ES847265	TRT1788
ES847266	TRT1789
ES847270	TRT1787
ES847274	TRT1788
ES847281	TRT1789
ES847286	TRT1788
ES847301	TRT1788
ES847312	TRT1787
ES847318	TRT1787
ES847322	TRT1788
ES847326	TRT1789
ES847328	TRT1788
ES847339	TRT1787
ES847341	TRT1789
ES847365	TRT1789
ES847368	TRT1789
ES847373	TRT1788
ES847380	TRT1789
ES847391	TRT1788
ES847402	TRT1787
ES847413	TRT1789
ES847418	TRT1788
ES847419	TRT1789
ES847421	TRT1788
ES847427	TRT1788
ES847432	TRT1787
ES847440	TRT1789
ES847452	TRT1789
ES847453	TRT1787
ES847465	TRT1787
ES847475	TRT1788
ES845120	TRT260
ES845128	TRT260
ES845148	TRT260
ES845156	TRT260
ES845158	TRT260
ES845160	TRT260
ES845162	TRT260
ES845173	TRT260
ES845180	TRT260
ES845199	TRT260
ES845202	TRT260
ES845207	TRT260
ES845208	TRT260
ES845212	TRT260
ES845214	TRT260
ES845218	TRT260
ES845242	TRT260
ES845247	TRT260
ES845256	TRT260
ES845266	TRT260
ES845267	TRT260
ES845271	TRT260
ES845274	TRT260
ES845279	TRT260
ES845295	TRT260
ES845576	TRT260
ES845584	TRT260
ES845589	TRT260
ES845590	TRT260
ES845591	TRT260
ES845593	TRT260
ES845595	TRT260
ES845600	TRT260
ES845601	TRT260
ES845603	TRT260
ES845614	TRT260
ES845622	TRT260
ES845626	TRT260
ES845631	TRT260
ES845638	TRT260
ES845643	TRT260
ES845647	TRT260
ES845649	TRT260
ES845658	TRT260
ES845667	TRT260
ES845682	TRT260
ES845685	TRT260
ES845701	TRT260
ES845708	TRT260
ES845710	TRT260
ES845712	TRT260
ES845719	TRT260
ES845722	TRT260
ES845733	TRT260
ES845735	TRT260
ES845737	TRT260
ES845749	TRT260
ES845764	TRT260
ES845771	TRT260
ES845773	TRT260
ES845774	TRT260
ES845789	TRT260
ES845792	TRT260
ES845794	TRT260
ES845806	TRT260
ES845809	TRT260
ES845816	TRT260
ES845833	TRT260
ES845854	TRT260
ES845864	TRT260
ES845868	TRT260
ES840210	TRT260
ES840237	TRT260
ES840240	TRT260
ES840242	TRT260
ES840250	TRT260
ES840252	TRT260
ES840257	TRT260
ES840258	TRT260
ES840278	TRT260
ES840283	TRT260
ES840291	TRT260
ES840294	TRT260
ES846809	TRT1787
ES846810	TRT1788
ES846814	TRT1789
ES846820	TRT1789
ES846825	TRT1788
ES846830	TRT1787
ES846841	TRT1789
ES846846	TRT1788
ES846852	TRT1788
ES846862	TRT1789
ES846870	TRT1788
ES846878	TRT1787
ES846879	TRT1788
ES846881	TRT1787
ES846893	TRT1787
ES846897	TRT1788
ES846899	TRT1787
ES846917	TRT1787
ES846923	TRT1787
ES846924	TRT1788
ES846932	TRT1787
ES846934	TRT1789
ES846935	TRT1787
ES846951	TRT1788
ES846953	TRT1787
ES846954	TRT1788
ES846955	TRT1789
ES846957	TRT1788
ES846960	TRT1788
ES846966	TRT1788
ES846967	TRT1789
ES846974	TRT1787
ES846980	TRT1787
ES846998	TRT1787
ES847004	TRT1787
ES1038517	TRT262
ES1038520	TRT262
ES1038537	TRT262
ES1038538	TRT262
ES1038539	TRT262
ES1038576	TRT262
ES1038584	TRT262
ES1038590	TRT262
ES1038600	TRT262
ES1038606	TRT262
ES1038658	TRT262
ES1038662	TRT262
ES1038677	TRT262
ES1038688	TRT262
ES1038706	TRT262
ES1038712	TRT262
ES1038717	TRT262
ES1038728	TRT262
ES1038730	TRT262
ES1038737	TRT262
ES1038749	TRT262
ES1038763	TRT262
ES1038769	TRT262
ES1038771	TRT262
ES1038772	TRT262
ES1038780	TRT262
ES1038785	TRT262
ES1038787	TRT262
ES1038799	TRT262
ES1039687	TRT2364
ES1039690	TRT2364
ES1039693	TRT2364
ES1039694	TRT2364
ES1038800	TRT262
ES1038801	TRT262
ES1038802	TRT262
ES1038805	TRT262
ES1038811	TRT262
ES1038813	TRT262
ES1038821	TRT262
ES1038831	TRT262
ES1038865	TRT262
ES1038875	TRT262
ES1038898	TRT262
ES1038903	TRT262
ES1038904	TRT262
ES1038908	TRT262
ES1038929	TRT262
ES1038953	TRT262
ES1038960	TRT262
ES1038979	TRT262
ES1038980	TRT262
ES1038982	TRT262
ES1038985	TRT262
ES1038987	TRT262
ES1038990	TRT262
ES1039002	TRT262
ES1039009	TRT262
ES1039015	TRT262
ES1039017	TRT262
ES1039022	TRT262
ES1039026	TRT262
ES1039033	TRT262
ES1039035	TRT262
ES1039045	TRT262
ES1039053	TRT262
ES1039057	TRT262
ES1039087	TRT262
ES1039089	TRT262
ES1039382	TRT2363
ES1039390	TRT2363
ES1039397	TRT2363
ES1039404	TRT2363
ES1039405	TRT2363
ES1039422	TRT2364
ES1039423	TRT2364
ES1039426	TRT2364
ES1039438	TRT2364
ES1039446	TRT2364
ES1039450	TRT2364
ES1039455	TRT2364
ES1039458	TRT2364
ES1039462	TRT2364
ES1039466	TRT2364
ES1039467	TRT2364
ES1039468	TRT2364
ES1039474	TRT2364
ES1039500	TRT2364
ES1039501	TRT2364
ES1039520	TRT2364
ES1039526	TRT2364
ES1039527	TRT2364
ES1039536	TRT2364
ES1039545	TRT2364
ES1039555	TRT2364
ES1039557	TRT2364
ES1039560	TRT2364
ES1039563	TRT2364
ES1039580	TRT2364
ES1039589	TRT2364
ES1039592	TRT2364
ES1039602	TRT2364
ES1039604	TRT2364
ES1039608	TRT2364
ES1039622	TRT2364
ES1039630	TRT2364
ES1039631	TRT2364
ES1039638	TRT2364
ES1039646	TRT2364
ES1039657	TRT2364
ES1039659	TRT2364
ES1039664	TRT2364
ES1015808	TRT262
ES1015811	TRT262
ES1015815	TRT262
ES1015836	TRT262
ES1015870	TRT262
ES1015880	TRT262
ES1015885	TRT262
ES1015892	TRT262
ES1015895	TRT262
ES1015898	TRT262
ES1015901	TRT262
ES1015902	TRT262
ES1015904	TRT262
ES1015909	TRT262
ES1015913	TRT262
ES1015927	TRT262
ES1015928	TRT262
ES1015931	TRT262
ES1015936	TRT262
ES1015937	TRT262
ES1015941	TRT262
ES1015942	TRT262
ES1015947	TRT262
ES1015956	TRT262
ES1015962	TRT262
ES1016000	TRT262
ES1016002	TRT262
ES1016006	TRT262
ES1016008	TRT262
ES1016033	TRT262
ES1016036	TRT262
ES1016038	TRT262
ES1016039	TRT262
ES844594	TRT260
ES844601	TRT260
ES844604	TRT260
ES844605	TRT260
ES844608	TRT260
ES844624	TRT260
ES844664	TRT260
ES844666	TRT260
ES844674	TRT260
ES844690	TRT260
ES844694	TRT260
ES844698	TRT260
ES844706	TRT260
ES844713	TRT260
ES844715	TRT260
ES844717	TRT260
ES844723	TRT260
ES844728	TRT260
ES1016058	TRT262
ES1016066	TRT262
ES1016068	TRT262
ES1016073	TRT262
ES1016099	TRT262
ES1016105	TRT262
ES1016123	TRT262
ES1016131	TRT262
ES1016138	TRT262
ES1016156	TRT262
ES1015704	TRT262
ES1015710	TRT262
ES1015720	TRT262
ES1015721	TRT262
ES1015729	TRT262
ES1015734	TRT262
ES1015737	TRT262
ES1015749	TRT262
ES1015750	TRT262
ES1015751	TRT262
ES1015755	TRT262
ES1015788	TRT262
ES1015799	TRT262
ES768266	TRT260
ES768268	TRT260
ES768270	TRT260
ES768279	TRT260
ES768280	TRT260
ES768284	TRT260
ES768293	TRT260
ES768297	TRT260
ES768300	TRT260
ES840000	TRT260
ES840004	TRT260
ES840011	TRT260
ES840012	TRT260
ES840021	TRT260
ES840022	TRT260
ES840024	TRT260
ES840033	TRT260
ES840042	TRT260
ES840046	TRT260
ES840053	TRT260
ES840056	TRT260
ES840057	TRT260
ES840061	TRT260
ES840090	TRT260
ES840093	TRT260
ES840097	TRT260
ES840101	TRT260
ES840110	TRT260
ES840120	TRT260
ES840128	TRT260
ES840131	TRT260
ES840138	TRT260
ES840143	TRT260
ES840145	TRT260
ES840146	TRT260
ES840155	TRT260
ES840167	TRT260
ES840169	TRT260
ES840191	TRT260
ES840195	TRT260
ES840206	TRT260
ES1039100	TRT262
ES1039115	TRT262
ES1039131	TRT262
ES1039132	TRT262
ES1039137	TRT262
ES1039140	TRT2363
ES1039152	TRT2363
ES1039157	TRT2363
ES1039159	TRT2363
ES1039176	TRT2363
ES1039195	TRT2363
ES1039196	TRT2363
ES1039207	TRT2363
ES1039216	TRT2363
ES1039224	TRT2363
ES1039226	TRT2363
ES1039238	TRT2363
ES1039243	TRT2363
ES1039254	TRT2363
ES1039258	TRT2363
ES1039271	TRT2363
ES1039273	TRT2363
ES1039293	TRT2363
ES1039295	TRT2363
ES1039297	TRT2363
ES1039303	TRT2363
ES1039309	TRT2363
ES1039313	TRT2363
ES1039314	TRT2363
ES1039325	TRT2363
ES1039330	TRT2363
ES1039336	TRT2363
ES1039337	TRT2363
ES1039342	TRT2363
ES1039351	TRT2363
ES1039354	TRT2363
ES1039357	TRT2363
ES1039370	TRT2363
ES1039371	TRT2363
ES1039377	TRT2363
ES846592	TRT1789
ES846596	TRT1788
ES846605	TRT1787
ES846608	TRT1788
ES846615	TRT1789
ES846616	TRT1789
ES846619	TRT1788
ES846624	TRT1787
ES846636	TRT1787
ES846642	TRT1787
ES846659	TRT1787
ES846673	TRT1789
ES846682	TRT1789
ES846690	TRT1788
ES846709	TRT1789
ES846716	TRT1787
ES846726	TRT1788
ES846741	TRT1788
ES846743	TRT1787
ES846752	TRT1787
ES846754	TRT1789
ES846770	TRT1787
ES846782	TRT1787
ES846788	TRT1787
ES846799	TRT1789
ES845873	TRT260
ES845876	TRT260
ES845885	TRT260
ES845895	TRT260
ES845907	TRT260
ES845911	TRT260
ES845912	TRT260
ES845921	TRT260
ES845922	TRT260
ES845924	TRT260
ES845941	TRT260
ES845942	TRT260
ES845943	TRT260
ES845946	TRT260
ES845992	TRT260
ES845993	TRT260
ES846004	TRT260
ES846033	TRT260
ES846035	TRT260
ES846038	TRT260
ES846046	TRT260
ES846048	TRT260
ES846065	TRT260
ES846066	TRT260
ES846067	TRT260
ES846084	TRT260
ES846095	TRT260
ES846107	TRT260
ES846108	TRT260
ES846117	TRT260
ES846122	TRT260
ES846124	TRT260
ES846125	TRT260
ES846126	TRT260
ES846129	TRT260
ES846130	TRT260
ES846132	TRT260
ES846133	TRT260
ES846141	TRT260
ES846161	TRT260
ES845307	TRT260
ES845311	TRT260
ES845312	TRT260
ES845313	TRT260
ES845314	TRT260
ES845319	TRT260
ES845324	TRT260
ES845337	TRT260
ES845352	TRT260
ES845363	TRT260
ES845366	TRT260
ES845367	TRT260
ES845418	TRT260
ES845420	TRT260
ES845423	TRT260
ES845432	TRT260
ES845433	TRT260
ES845435	TRT260
ES845436	TRT260
ES845440	TRT260
ES845444	TRT260
ES845445	TRT260
ES845449	TRT260
ES845463	TRT260
ES845469	TRT260
ES845480	TRT260
ES845482	TRT260
ES845492	TRT260
ES845500	TRT260
ES845504	TRT260
ES845510	TRT260
ES845518	TRT260
ES845520	TRT260
ES845529	TRT260
ES845533	TRT260
ES845547	TRT260
ES845551	TRT260
ES845561	TRT260
ES845564	TRT260
ES845566	TRT260
ES800001	TRT260
ES800013	TRT260
ES800038	TRT260
ES800045	TRT260
ES800046	TRT260
ES800058	TRT260
ES800060	TRT260
ES800063	TRT260
ES800070	TRT260
ES800074	TRT260
ES800078	TRT260
ES800099	TRT260
ES767037	TRT260
ES767039	TRT260
ES767041	TRT260
ES767042	TRT260
ES767043	TRT260
ES767053	TRT260
ES767055	TRT260
ES767082	TRT260
ES767084	TRT260
ES767086	TRT260
ES767089	TRT260
ES767094	TRT260
ES767097	TRT260
ES767100	TRT260
ES767115	TRT260
ES1009262	TRT262
ES1009271	TRT262
ES1009283	TRT262
ES1009284	TRT262
ES1009288	TRT262
ES1009296	TRT262
ES767161	TRT260
ES767162	TRT260
ES767165	TRT260
ES767172	TRT260
ES767173	TRT260
ES767182	TRT260
ES767186	TRT260
ES767204	TRT260
ES767213	TRT260
ES767215	TRT260
ES767218	TRT260
ES767219	TRT260
ES767221	TRT260
ES767228	TRT260
ES767242	TRT260
ES767247	TRT260
ES767248	TRT260
ES767261	TRT260
ES767268	TRT260
ES767269	TRT260
ES767275	TRT260
ES767276	TRT260
ES767282	TRT260
ES767289	TRT260
ES767292	TRT260
ES767299	TRT260
ES767305	TRT260
ES767307	TRT260
ES738103	TRT260
ES738110	TRT260
ES738117	TRT260
ES738127	TRT260
ES738133	TRT260
ES738137	TRT260
ES738143	TRT260
ES738151	TRT260
ES738153	TRT260
ES738159	TRT260
ES738165	TRT260
ES738172	TRT260
ES738174	TRT260
ES738178	TRT260
ES738181	TRT260
ES738183	TRT260
ES738191	TRT260
ES738197	TRT260
ES738202	TRT260
ES738205	TRT260
ES738208	TRT260
ES738211	TRT260
ES738223	TRT260
ES738224	TRT260
ES738233	TRT260
ES738244	TRT260
ES738247	TRT260
ES738255	TRT260
ES738262	TRT260
ES738264	TRT260
ES738265	TRT260
ES738271	TRT260
ES738279	TRT260
ES738280	TRT260
ES738286	TRT260
ES738291	TRT260
ES738302	TRT260
ES738304	TRT260
ES738317	TRT260
ES738319	TRT260
ES839833	TRT260
ES839843	TRT260
ES839860	TRT260
ES839884	TRT260
ES839899	TRT260
ES839901	TRT260
ES839911	TRT260
ES839921	TRT260
ES839924	TRT260
ES839925	TRT260
ES839938	TRT260
ES839954	TRT260
ES839955	TRT260
ES839984	TRT260
ES839993	TRT260
ES839994	TRT260
ES767328	TRT260
ES767329	TRT260
ES767330	TRT260
ES767342	TRT260
ES767349	TRT260
ES767356	TRT260
ES767362	TRT260
ES767383	TRT260
ES767389	TRT260
ES767393	TRT260
ES767422	TRT260
ES767437	TRT260
ES767441	TRT260
ES767442	TRT260
ES767453	TRT260
ES767459	TRT260
ES767463	TRT260
ES767483	TRT260
ES767486	TRT260
ES737396	TRT259
ES737400	TRT259
ES737402	TRT259
ES737407	TRT259
ES737421	TRT259
ES737423	TRT259
ES737428	TRT259
ES737429	TRT259
ES737441	TRT259
ES737448	TRT259
ES737450	TRT259
ES737452	TRT259
ES737453	TRT259
ES737460	TRT259
ES737464	TRT259
ES737481	TRT259
ES737484	TRT259
ES737501	TRT259
ES737514	TRT259
ES737524	TRT259
ES737534	TRT259
ES737535	TRT259
ES737545	TRT259
ES737546	TRT259
ES737547	TRT259
ES737555	TRT259
ES737556	TRT259
ES737560	TRT259
ES737568	TRT259
ES737570	TRT259
ES737571	TRT259
ES739170	TRT262
ES739172	TRT262
ES739179	TRT262
ES739181	TRT262
ES739199	TRT262
ES739236	TRT262
ES739241	TRT262
ES739247	TRT262
ES739257	TRT262
ES739263	TRT262
ES739268	TRT262
ES739286	TRT262
ES739288	TRT262
ES739304	TRT262
ES739305	TRT262
ES739313	TRT262
ES739319	TRT262
ES739325	TRT262
ES739326	TRT262
ES739341	TRT262
ES739348	TRT262
ES739370	TRT262
ES739372	TRT262
ES738338	TRT260
ES738344	TRT260
ES738346	TRT260
ES738349	TRT260
ES738354	TRT260
ES738358	TRT260
ES738361	TRT260
ES738362	TRT260
ES738363	TRT260
ES738372	TRT260
ES738376	TRT260
ES738377	TRT260
ES738383	TRT260
ES738393	TRT260
ES738399	TRT260
ES738426	TRT260
ES738427	TRT260
ES738428	TRT260
ES738431	TRT260
ES738439	TRT260
ES738456	TRT260
ES738472	TRT260
ES738483	TRT260
ES738505	TRT260
ES738512	TRT260
ES738514	TRT260
ES738525	TRT260
ES739385	TRT262
ES739389	TRT262
ES739392	TRT262
ES739403	TRT262
ES739404	TRT262
ES739408	TRT262
ES739425	TRT262
ES739426	TRT262
ES739431	TRT262
ES739442	TRT262
ES739445	TRT262
ES739446	TRT262
ES739457	TRT262
ES739460	TRT262
ES739462	TRT262
ES739468	TRT262
ES739489	TRT262
ES739491	TRT262
ES739506	TRT262
ES739511	TRT262
ES739514	TRT262
ES739521	TRT262
ES739534	TRT262
ES739537	TRT262
ES739542	TRT262
ES739545	TRT262
ES739548	TRT262
ES739556	TRT262
ES739569	TRT262
ES767507	TRT260
ES767512	TRT260
ES767516	TRT260
ES767519	TRT260
ES767523	TRT260
ES767524	TRT260
ES767527	TRT260
ES767543	TRT260
ES767548	TRT260
ES767552	TRT260
ES767555	TRT260
ES767563	TRT260
ES767564	TRT260
ES767565	TRT260
ES767566	TRT260
ES767577	TRT260
ES767578	TRT260
ES767582	TRT260
ES767583	TRT260
ES767585	TRT260
ES767619	TRT260
ES767623	TRT260
ES767627	TRT260
ES767633	TRT260
ES767640	TRT260
ES767644	TRT260
ES767655	TRT260
ES767659	TRT260
ES767665	TRT260
ES767669	TRT260
ES846368	TRT1787
ES846370	TRT1789
ES846371	TRT1787
ES846382	TRT1789
ES846385	TRT1789
ES846390	TRT1788
ES846397	TRT1789
ES846404	TRT1787
ES846410	TRT1787
ES846417	TRT1788
ES846426	TRT1788
ES846442	TRT1789
ES846444	TRT1787
ES846452	TRT1788
ES846456	TRT1787
ES846480	TRT1787
ES846482	TRT1788
ES846494	TRT1788
ES846502	TRT1789
ES846508	TRT1789
ES846512	TRT1788
ES846531	TRT1789
ES846532	TRT1789
ES846535	TRT1788
ES846538	TRT1789
ES846540	TRT1787
ES846550	TRT1789
ES846555	TRT1789
ES846556	TRT1789
ES846563	TRT1787
ES846570	TRT1787
ES846571	TRT1788
ES737594	TRT259
ES737597	TRT259
ES737598	TRT259
ES737600	TRT259
ES737608	TRT259
ES737618	TRT259
ES737623	TRT259
ES737624	TRT259
ES737631	TRT259
ES737637	TRT259
ES737639	TRT259
ES737651	TRT259
ES737673	TRT259
ES737690	TRT259
ES737721	TRT259
ES737728	TRT259
ES737737	TRT259
ES737738	TRT259
ES737748	TRT259
ES737749	TRT259
ES737759	TRT259
ES737764	TRT259
ES737767	TRT259
ES799689	TRT260
ES799694	TRT260
ES799705	TRT260
ES799706	TRT260
ES799707	TRT260
ES799719	TRT260
ES799727	TRT260
ES799730	TRT260
ES799732	TRT260
ES799753	TRT260
ES799763	TRT260
ES799771	TRT260
ES799772	TRT260
ES799773	TRT260
ES799777	TRT260
ES799786	TRT260
ES799801	TRT260
ES799804	TRT260
ES799808	TRT260
ES799812	TRT260
ES799820	TRT260
ES799846	TRT260
ES799863	TRT260
ES799893	TRT260
ES799896	TRT260
ES799898	TRT260
ES799917	TRT260
ES799921	TRT260
ES799922	TRT260
ES799924	TRT260
ES799931	TRT260
ES799953	TRT260
ES799958	TRT260
ES799979	TRT260
ES799984	TRT260
ES799986	TRT260
ES799987	TRT260
ES799988	TRT260
ES799989	TRT260
ES768079	TRT260
ES768081	TRT260
ES768083	TRT260
ES768084	TRT260
ES768085	TRT260
ES768089	TRT260
ES768106	TRT260
ES768107	TRT260
ES768109	TRT260
ES768142	TRT260
ES768144	TRT260
ES768149	TRT260
ES768157	TRT260
ES768161	TRT260
ES768191	TRT260
ES768192	TRT260
ES768197	TRT260
ES768204	TRT260
ES768218	TRT260
ES768219	TRT260
ES768229	TRT260
ES768237	TRT260
ES768245	TRT260
ES847706	TRT1787
ES847722	TRT1788
ES847731	TRT1788
ES847735	TRT1789
ES847737	TRT1788
ES847738	TRT1789
ES847740	TRT1788
ES847762	TRT1789
ES847765	TRT1789
ES847766	TRT1787
ES847795	TRT1789
ES847797	TRT1788
ES847811	TRT1787
ES847812	TRT1788
ES847817	TRT1787
ES847821	TRT1788
ES847823	TRT1787
ES847827	TRT1788
ES847829	TRT1787
ES847835	TRT1787
ES847850	TRT1787
ES847870	TRT1789
ES847875	TRT1788
ES847883	TRT1787
ES847885	TRT1789
ES847903	TRT1789
ES847908	TRT1788
ES847909	TRT1789
ES847919	TRT1787
ES847922	TRT1787
ES847932	TRT1788
ES847940	TRT1788
ES847944	TRT1787
ES847952	TRT1788
ES847962	TRT1787
ES767887	TRT260
ES767888	TRT260
ES767890	TRT260
ES767901	TRT260
ES767908	TRT260
ES767910	TRT260
ES767931	TRT260
ES767942	TRT260
ES767946	TRT260
ES767947	TRT260
ES767950	TRT260
ES767952	TRT260
ES767964	TRT260
ES767965	TRT260
ES767968	TRT260
ES767969	TRT260
ES767970	TRT260
ES767971	TRT260
ES767980	TRT260
ES767990	TRT260
ES768003	TRT260
ES768012	TRT260
ES768021	TRT260
ES768027	TRT260
ES768031	TRT260
ES768033	TRT260
ES768037	TRT260
ES768042	TRT260
ES768044	TRT260
ES768045	TRT260
ES768053	TRT260
ES768068	TRT260
ES767694	TRT260
ES767696	TRT260
ES767701	TRT260
ES767702	TRT260
ES767715	TRT260
ES767722	TRT260
ES767723	TRT260
ES767725	TRT260
ES767731	TRT260
ES767739	TRT260
ES767748	TRT260
ES767749	TRT260
ES767756	TRT260
ES767757	TRT260
ES767766	TRT260
ES767768	TRT260
ES767773	TRT260
ES767779	TRT260
ES767782	TRT260
ES767795	TRT260
ES767801	TRT260
ES767805	TRT260
ES767819	TRT260
ES767827	TRT260
ES767832	TRT260
ES767839	TRT260
ES767859	TRT260
ES767864	TRT260
ES767875	TRT260
ES737772	TRT259
ES737774	TRT259
ES737783	TRT259
ES737797	TRT259
ES737809	TRT259
ES737811	TRT259
ES737812	TRT259
ES737819	TRT259
ES737820	TRT259
ES737834	TRT259
ES737839	TRT259
ES737841	TRT259
ES737859	TRT259
ES737867	TRT259
ES737891	TRT259
ES737892	TRT259
ES737896	TRT259
ES737906	TRT260
ES737914	TRT260
ES737922	TRT260
ES737925	TRT260
ES737944	TRT260
ES737950	TRT260
ES737956	TRT260
ES737957	TRT260
ES737960	TRT260
ES737970	TRT260
ES737978	TRT260
ES737982	TRT260
ES737985	TRT260
ES738004	TRT260
ES738008	TRT260
ES738013	TRT260
ES738014	TRT260
ES738020	TRT260
ES738026	TRT260
ES738028	TRT260
ES738032	TRT260
ES738042	TRT260
ES738046	TRT260
ES738056	TRT260
ES738058	TRT260
ES738065	TRT260
ES738071	TRT260
ES738080	TRT260
ES738089	TRT260
ES847031	TRT1787
ES847036	TRT1789
ES847038	TRT1788
ES847040	TRT1787
ES847055	TRT1787
ES847057	TRT1789
ES847071	TRT1788
ES847074	TRT1788
ES847075	TRT1789
ES847076	TRT1787
ES847108	TRT1789
ES847111	TRT1789
ES847116	TRT1788
ES847137	TRT1788
ES847143	TRT1789
ES847153	TRT1787
ES847177	TRT1787
ES847179	TRT1789
ES847192	TRT1787
ES847200	TRT1789
ES847205	TRT1788
ES847217	TRT1788
ES847220	TRT1788
ES847227	TRT1789
ES847228	TRT1787
ES847240	TRT1787
ES740602	TRT260
ES740609	TRT260
ES740617	TRT260
ES740623	TRT260
ES740627	TRT260
ES740643	TRT260
ES740646	TRT260
ES740650	TRT260
ES740658	TRT260
ES740661	TRT260
ES740672	TRT260
ES740673	TRT260
ES740693	TRT260
ES740708	TRT260
ES740711	TRT260
ES740716	TRT260
ES740735	TRT260
ES740738	TRT260
ES740740	TRT260
ES740741	TRT260
ES740744	TRT260
ES740749	TRT260
ES740761	TRT260
ES740767	TRT260
ES740777	TRT260
ES740783	TRT260
ES740784	TRT260
ES740789	TRT260
ES740792	TRT260
ES740797	TRT260
ES740798	TRT260
ES740807	TRT260
ES740818	TRT260
ES740825	TRT260
ES740832	TRT260
ES740857	TRT260
ES740863	TRT260
ES740865	TRT260
ES740871	TRT260
ES740873	TRT260
ES740879	TRT260
ES740880	TRT260
ES740886	TRT260
ES740888	TRT260
ES740892	TRT260
ES740902	TRT260
ES740915	TRT260
ES844930	TRT260
ES844941	TRT260
ES844943	TRT260
ES844948	TRT260
ES844956	TRT260
ES844958	TRT260
ES844964	TRT260
ES844966	TRT260
ES844969	TRT260
ES844973	TRT260
ES844998	TRT260
ES845003	TRT260
ES845021	TRT260
ES845022	TRT260
ES845024	TRT260
ES845025	TRT260
ES845026	TRT260
ES845028	TRT260
ES845034	TRT260
ES845037	TRT260
ES845040	TRT260
ES845043	TRT260
ES845046	TRT260
ES845056	TRT260
ES845084	TRT260
ES845087	TRT260
ES845088	TRT260
ES845093	TRT260
ES845101	TRT260
ES845111	TRT260
ES845116	TRT260
ES845117	TRT260
ES737263	TRT259
ES737278	TRT259
